Rating,Ave_Salary,Founded_Years,City,State,Max_Company_Size,Highest_Revenue,Max_USD_Revenue,Python_knowledge,MatLab_knowledge,PowerBI_knowledge,SQL_knowledge,ETL_knowledge,Math_knowledge,Work_Remote,GitHub_works,DataB_knowledge,Jobs
0.0,75.5,0.0,Camden,NJ,1.0,1,1.0,1,0,0,1,1,1,1,0,1,1
3.8,96.5,0.0,Philadelphia,PA,500.0,1,1.0,1,0,0,0,0,0,0,0,1,1
3.7,96.5,21.0,Philadelphia,PA,5000.0,100,100000000.0,1,0,0,1,1,0,0,0,1,1
3.2,96.5,0.0,Chester Township,PA,50.0,1,1.0,0,0,0,1,0,0,0,0,1,1
4.0,96.5,21.0,Malvern,PA,10000.0,10,10000000000.0,0,0,0,0,0,0,0,0,0,1
0.0,96.5,0.0,Philadelphia,PA,200.0,1,1.0,1,0,0,1,1,0,0,0,0,1
4.0,96.5,21.0,Spring House,PA,10000.0,10,10000000000.0,0,0,0,0,0,0,0,0,0,1
3.8,96.5,0.0,Philadelphia,PA,5000.0,10,10000000000.0,1,0,0,1,1,0,0,0,1,1
3.7,96.5,105.0,Ridley Park,PA,10000.0,10,10000000000.0,1,0,0,1,0,1,0,0,1,1
3.9,96.5,10.0,Horsham,PA,200.0,25,25000000.0,0,0,0,1,0,0,0,0,0,1
3.2,96.5,0.0,Philadelphia,PA,500.0,25,25000000.0,0,0,0,0,0,0,0,0,0,1
2.6,96.5,0.0,West Chester,PA,200.0,1,1.0,0,0,1,1,0,0,0,0,1,1
4.0,96.5,22.0,Philadelphia,PA,1000.0,1,1.0,0,0,0,0,0,0,0,0,1,1
4.3,96.5,31.0,Mount Laurel,NJ,5000.0,2,2000000000.0,0,0,1,1,0,0,0,0,1,1
3.6,96.5,0.0,Plymouth Meeting,PA,500.0,50,50000000.0,1,0,0,0,0,0,0,0,0,1
4.0,96.5,0.0,Philadelphia,PA,50.0,1,1.0,0,0,0,0,0,1,0,0,1,1
3.7,96.5,21.0,Philadelphia,PA,10000.0,10,10000000000.0,0,0,0,0,0,1,0,0,0,1
3.9,96.5,21.0,Collegeville,PA,10000.0,10,10000000000.0,0,0,0,0,0,0,0,0,0,1
4.3,96.5,12.0,Philadelphia,PA,1000.0,500,500000000.0,1,0,0,1,0,1,1,0,1,1
3.6,96.5,58.0,Philadelphia,PA,10000.0,10,10000000000.0,1,0,0,1,0,0,0,0,0,1
3.3,96.5,30.0,Wilmington,DE,1000.0,500,500000000.0,1,1,0,1,0,1,0,0,1,1
3.4,96.5,34.0,Malvern,PA,10000.0,5,5000000000.0,0,0,0,0,0,0,0,0,0,1
3.9,96.5,21.0,West Point,PA,10000.0,10,10000000000.0,0,1,0,0,0,0,1,0,0,1
2.7,96.5,23.0,Philadelphia,PA,5000.0,500,500000000.0,0,0,0,0,0,0,0,0,1,1
3.2,96.5,0.0,King of Prussia,PA,50.0,10,10000000.0,1,0,0,1,0,1,0,0,1,1
4.0,96.5,21.0,Spring House,PA,10000.0,10,10000000000.0,1,0,0,1,0,0,0,0,0,1
3.8,96.5,16.0,Philadelphia,PA,200.0,1,1.0,0,0,0,0,0,0,0,0,0,1
3.0,96.5,25.0,Philadelphia,PA,5000.0,1,1.0,1,0,0,1,0,0,1,0,0,1
3.4,96.5,0.0,Philadelphia,PA,50.0,1,1.0,1,0,0,1,0,0,0,0,0,1
3.2,96.5,0.0,Philadelphia,PA,500.0,25,25000000.0,0,0,0,0,0,0,0,0,0,1
3.1,96.5,0.0,Warminster,PA,200.0,25,25000000.0,0,0,0,0,0,0,0,0,0,1
3.9,190.0,17.0,Wilmington,DE,200.0,100,100000000.0,1,0,0,1,0,0,0,0,1,1
5.0,190.0,7.0,Philadelphia,PA,200.0,1,1.0,1,0,0,1,0,0,1,0,0,1
3.6,190.0,0.0,Collegeville,PA,5000.0,1,1.0,0,0,0,0,0,0,0,0,0,1
3.9,190.0,21.0,King of Prussia,PA,10000.0,10,10000000000.0,0,0,0,0,0,0,0,0,1,1
3.6,190.0,11.0,Philadelphia,PA,1000.0,1,1.0,1,0,0,1,0,1,1,0,0,1
3.9,190.0,15.0,Philadelphia,PA,500.0,1,1.0,1,0,0,1,1,0,0,0,1,1
3.7,190.0,36.0,King of Prussia,PA,10000.0,5,5000000000.0,0,0,0,0,0,0,0,0,0,1
3.9,190.0,21.0,Collegeville,PA,10000.0,10,10000000000.0,0,0,0,0,0,0,0,0,0,1
3.2,190.0,0.0,Philadelphia,PA,500.0,25,25000000.0,0,0,0,0,0,0,0,0,0,1
3.8,190.0,26.0,Cherry Hill,NJ,10000.0,10,10000000000.0,1,0,0,0,0,0,0,0,1,1
3.4,190.0,34.0,West Point,PA,10000.0,5,5000000000.0,0,0,0,0,0,0,0,0,0,1
3.9,190.0,10.0,Horsham,PA,200.0,25,25000000.0,0,0,0,1,1,0,0,0,1,1
4.1,190.0,21.0,Collegeville,PA,10000.0,10,10000000000.0,0,0,0,0,0,0,0,0,1,1
3.2,190.0,0.0,Philadelphia,PA,500.0,25,25000000.0,0,0,0,0,0,0,0,0,0,1
3.9,190.0,21.0,Wilmington,DE,10000.0,10,10000000000.0,0,0,0,1,0,0,0,0,1,1
3.2,190.0,0.0,Philadelphia,PA,500.0,25,25000000.0,0,0,0,0,0,0,0,0,0,1
3.6,190.0,27.0,Philadelphia,PA,50.0,1,1.0,1,0,0,1,1,0,0,0,0,1
3.9,190.0,21.0,Collegeville,PA,10000.0,10,10000000000.0,0,0,0,0,0,0,0,0,0,1
4.0,190.0,21.0,Spring House,PA,10000.0,10,10000000000.0,0,0,0,0,0,0,0,0,0,1
4.0,190.0,21.0,Spring House,PA,10000.0,10,10000000000.0,0,0,0,0,0,1,0,0,0,1
3.5,190.0,29.0,Philadelphia,PA,1000.0,100,100000000.0,0,0,0,1,0,0,0,0,0,1
4.0,190.0,21.0,Fort Washington,PA,10000.0,10,10000000000.0,0,0,0,0,0,0,0,0,0,1
4.0,190.0,21.0,Fort Washington,PA,10000.0,10,10000000000.0,0,0,0,0,0,0,0,0,0,1
3.6,190.0,21.0,Wilmington,DE,10000.0,10,10000000000.0,0,0,0,1,0,1,0,0,1,1
3.7,190.0,21.0,Wilmington,DE,10000.0,10,10000000000.0,1,0,0,0,0,0,0,0,0,1
3.9,190.0,21.0,"Brentford, United Kingdom","Brentford, United Kingdom",10000.0,10,10000000000.0,1,0,1,0,0,0,0,0,0,1
0.0,112.0,0.0,Philadelphia,PA,1.0,1,1.0,1,0,0,1,0,0,0,0,1,1
3.4,112.0,50.0,Pennsauken,NJ,5000.0,500,500000000.0,0,0,0,0,0,0,0,0,0,1
3.7,112.0,22.0,Media,PA,200.0,100,100000000.0,0,0,0,1,1,0,0,0,1,1
0.0,112.0,0.0,Cherry Hill,NJ,50.0,5,5000000.0,0,0,0,1,1,0,0,0,0,1
4.0,112.0,21.0,Malvern,PA,10000.0,10,10000000000.0,0,0,0,0,0,0,0,0,1,1
0.0,112.0,0.0,Philadelphia,PA,50.0,1,1.0,0,0,0,0,0,0,0,0,0,1
0.0,112.0,0.0,Philadelphia,PA,50.0,1,1.0,0,0,0,0,0,0,0,0,0,1
0.0,112.0,0.0,Philadelphia,PA,1.0,1,1.0,0,0,0,0,0,0,0,0,0,1
3.6,112.0,0.0,Plymouth Meeting,PA,500.0,50,50000000.0,0,0,0,0,0,0,0,0,1,1
3.1,112.0,0.0,Fort Washington,PA,50.0,5,5000000.0,0,0,0,0,0,0,0,0,0,1
4.0,112.0,21.0,Malvern,PA,10000.0,10,10000000000.0,0,0,0,0,0,0,0,0,1,1
4.0,112.0,21.0,Malvern,PA,10000.0,10,10000000000.0,0,0,0,0,0,0,0,0,0,1
3.9,112.0,21.0,West Point,PA,10000.0,10,10000000000.0,1,1,0,0,0,0,0,0,0,1
3.6,112.0,0.0,West Chester,PA,10000.0,1,1.0,0,0,0,1,0,0,0,0,1,1
3.2,112.0,0.0,Newtown,PA,500.0,100,100000000.0,0,0,0,0,0,0,0,0,0,1
4.6,112.0,19.0,Radnor,PA,200.0,1,1.0,0,0,0,0,0,1,0,0,0,1
3.9,112.0,21.0,Collegeville,PA,10000.0,10,10000000000.0,0,0,0,0,0,0,0,0,0,1
3.8,78.5,16.0,Collegeville,PA,200.0,1,1.0,1,0,0,0,0,0,0,0,0,1
3.4,78.5,45.0,West Point,PA,5000.0,50,50000000.0,0,0,0,0,0,0,0,0,0,1
4.4,78.5,0.0,Berwyn,PA,1.0,1,1.0,0,0,0,0,0,0,0,0,0,1
3.9,78.5,0.0,Doylestown,PA,5000.0,2,2000000000.0,0,0,0,0,0,0,1,0,1,1
3.9,78.5,21.0,King of Prussia,PA,10000.0,10,10000000000.0,0,0,0,0,0,0,0,0,0,1
3.4,78.5,34.0,West Point,PA,10000.0,5,5000000000.0,0,0,0,0,0,0,0,0,0,1
3.7,78.5,97.0,Philadelphia,PA,10000.0,2,2000000000.0,0,0,0,0,0,0,0,0,0,1
3.6,78.5,22.0,Conshohocken,PA,5000.0,500,500000000.0,1,0,0,1,0,0,0,0,0,1
3.3,78.5,16.0,Philadelphia,PA,200.0,1,1.0,0,0,0,0,0,0,0,0,0,1
3.8,78.5,0.0,Wilmington,DE,5000.0,1,1.0,1,0,0,1,0,1,0,0,1,1
4.4,78.5,27.0,Fort Washington,PA,5000.0,500,500000000.0,1,0,0,1,1,0,0,0,0,1
3.0,78.5,0.0,Exton,PA,500.0,1,1.0,0,0,0,0,0,0,0,0,0,1
3.9,78.5,21.0,Collegeville,PA,10000.0,10,10000000000.0,0,0,0,0,0,0,0,0,0,1
3.9,78.5,17.0,Wilmington,DE,500.0,100,100000000.0,1,0,0,1,1,0,0,0,1,1
3.1,78.5,0.0,Warminster,PA,200.0,25,25000000.0,0,0,0,0,0,0,0,0,0,1
3.4,78.5,34.0,West Point,PA,10000.0,5,5000000000.0,0,0,0,0,0,0,0,0,1,1
3.9,78.5,21.0,West Point,PA,10000.0,10,10000000000.0,0,0,0,0,0,1,0,0,0,1
3.4,78.5,0.0,Cherry Hill,NJ,500.0,1,1.0,0,0,0,0,0,0,1,0,0,1
3.2,78.0,21.0,Camden,NJ,10000.0,1,1.0,0,0,0,0,0,0,0,0,1,1
3.9,78.0,21.0,West Point,PA,10000.0,10,10000000000.0,0,0,0,0,0,0,0,0,0,1
3.7,78.0,25.0,Philadelphia,PA,5000.0,500,500000000.0,1,0,0,0,0,0,1,0,0,1
3.4,78.0,34.0,West Point,PA,10000.0,5,5000000000.0,0,0,0,0,0,0,0,0,1,1
4.5,78.0,10.0,Philadelphia,PA,500.0,1,1.0,0,0,0,0,0,0,0,0,0,1
4.5,78.0,10.0,Philadelphia,PA,500.0,1,1.0,0,0,0,0,0,0,0,0,0,1
3.9,78.0,21.0,West Point,PA,10000.0,10,10000000000.0,0,0,0,0,0,1,0,0,0,1
3.4,78.0,34.0,West Point,PA,10000.0,5,5000000000.0,0,0,0,0,0,0,0,0,0,1
0.0,78.0,0.0,Philadelphia,PA,1.0,1,1.0,1,0,0,0,0,0,1,0,0,1
4.0,78.0,0.0,Malvern,PA,1000.0,1,1.0,0,0,0,0,0,0,1,0,0,1
3.7,78.0,0.0,West Point,PA,200.0,1,1.0,0,0,0,0,0,0,0,0,0,1
5.0,78.0,0.0,Philadelphia,PA,200.0,10,10000000.0,1,0,0,1,0,0,0,0,1,1
3.6,78.0,20.0,West Point,PA,5000.0,100,100000000.0,0,0,0,0,0,0,0,0,0,1
0.0,78.0,0.0,Norristown,PA,1.0,1,1.0,0,0,0,0,0,0,0,0,0,1
1.6,78.0,0.0,Philadelphia,PA,50.0,5,5000000.0,1,0,0,0,0,0,1,0,0,1
4.7,78.0,16.0,Philadelphia,PA,500.0,1,1.0,0,0,0,1,0,0,0,0,1,1
3.6,78.0,27.0,Philadelphia,PA,50.0,1,1.0,0,0,0,1,0,0,0,0,0,1
4.8,78.0,22.0,Cherry Hill,NJ,500.0,100,100000000.0,0,0,0,1,1,0,0,0,0,1
3.2,78.0,0.0,Philadelphia,PA,500.0,25,25000000.0,0,0,0,0,0,0,0,0,0,1
2.6,78.0,21.0,Philadelphia,PA,10000.0,1,1.0,0,0,0,0,0,0,0,0,0,1
4.1,78.0,0.0,Plymouth Meeting,PA,200.0,50,50000000.0,0,0,0,1,0,0,0,0,1,1
3.3,78.0,10.0,Philadelphia,PA,50.0,1,1.0,1,0,0,1,0,0,0,0,0,1
3.7,78.0,21.0,Philadelphia,PA,10000.0,10,10000000000.0,0,0,1,1,0,0,0,0,1,1
0.0,78.0,4.0,Wilmington,DE,1.0,1,1.0,1,0,0,0,0,0,0,1,0,1
0.0,78.0,0.0,Philadelphia,PA,1.0,1,1.0,0,0,0,0,0,0,0,0,0,1
3.6,78.0,36.0,Media,PA,10000.0,2,2000000000.0,0,0,0,0,0,0,0,0,0,1
3.9,78.0,21.0,North Wales,PA,10000.0,10,10000000000.0,0,0,0,0,0,0,0,0,0,1
3.9,78.0,21.0,King of Prussia,PA,10000.0,10,10000000000.0,1,1,0,0,0,0,0,0,0,1
3.6,125.0,99.0,San Antonio,TX,10000.0,10,10000000000.0,1,0,0,1,0,1,0,0,0,1
3.6,125.0,99.0,San Antonio,TX,10000.0,10,10000000000.0,1,0,0,0,0,1,0,0,0,1
4.1,125.0,74.0,San Antonio,TX,5000.0,1,1000000000.0,1,0,0,1,0,0,0,0,0,1
3.6,125.0,21.0,San Antonio,TX,10000.0,10,10000000000.0,0,0,0,1,0,1,0,0,1,1
2.9,125.0,50.0,San Antonio,TX,5000.0,5,5000000000.0,0,0,0,0,0,0,0,0,0,1
3.8,125.0,53.0,San Antonio,TX,10000.0,10,10000000000.0,1,0,0,1,0,1,0,0,0,1
4.5,125.0,13.0,San Antonio,TX,200.0,5,5000000.0,1,0,0,0,0,0,0,0,0,1
4.1,125.0,74.0,San Antonio,TX,5000.0,1,1000000000.0,0,1,0,0,0,0,0,0,0,1
4.4,125.0,14.0,San Antonio,TX,200.0,50,50000000.0,1,0,1,1,0,1,0,0,0,1
4.1,125.0,22.0,San Antonio,TX,200.0,50,50000000.0,1,0,0,0,0,0,0,0,0,1
4.1,125.0,74.0,San Antonio,TX,5000.0,1,1000000000.0,1,0,0,0,0,0,0,0,0,1
4.1,125.0,0.0,San Antonio,TX,200.0,1,1.0,1,0,0,0,0,0,0,0,0,1
0.0,125.0,0.0,San Antonio,TX,1.0,1,1.0,1,0,0,1,0,1,0,0,1,1
3.2,125.0,49.0,San Antonio,TX,10000.0,10,10000000000.0,1,0,0,0,0,1,0,0,0,1
3.7,125.0,53.0,San Antonio,TX,10000.0,10,10000000000.0,1,0,0,1,0,1,0,0,0,1
3.6,125.0,0.0,San Antonio,TX,1000.0,1,1.0,1,0,0,1,0,1,0,0,1,1
4.1,125.0,74.0,San Antonio,TX,5000.0,1,1000000000.0,1,0,0,0,0,0,0,0,0,1
4.9,125.0,0.0,San Antonio,TX,50.0,1,1.0,1,0,0,0,0,0,0,0,0,1
5.0,125.0,6.0,San Antonio,TX,50.0,1,1.0,0,0,0,0,0,0,0,0,0,1
3.5,125.0,21.0,San Antonio,TX,10000.0,2,2000000000.0,1,0,0,0,0,0,0,0,0,1
3.4,125.0,0.0,San Antonio,TX,5000.0,1,1.0,1,0,0,1,0,1,0,0,1,1
4.1,125.0,74.0,San Antonio,TX,5000.0,1,1000000000.0,1,0,0,0,0,0,0,0,0,1
4.0,125.0,0.0,San Antonio,TX,50.0,1,1.0,1,0,0,1,0,1,0,0,1,1
3.4,125.0,0.0,San Antonio,TX,1000.0,500,500000000.0,1,0,0,1,0,1,0,0,1,1
3.1,125.0,47.0,San Antonio,TX,5000.0,1,1000000000.0,1,0,0,1,0,0,0,0,0,1
3.6,125.0,60.0,San Antonio,TX,10000.0,10,10000000000.0,1,1,0,1,0,1,0,0,0,1
3.5,125.0,21.0,San Antonio,TX,10000.0,1,1.0,1,0,0,1,0,1,0,0,1,1
4.2,125.0,19.0,San Antonio,TX,50.0,25,25000000.0,0,0,0,0,0,0,0,0,0,1
3.9,125.0,41.0,San Antonio,TX,10000.0,10,10000000000.0,0,0,1,1,1,0,0,0,1,1
3.6,125.0,99.0,San Antonio,TX,10000.0,10,10000000000.0,1,0,0,1,0,1,0,0,0,1
3.9,125.0,27.0,Schertz,TX,10000.0,10,10000000000.0,1,0,0,1,0,1,0,0,0,1
3.6,73.0,60.0,San Antonio,TX,10000.0,10,10000000000.0,0,0,0,0,0,1,1,0,1,1
3.8,73.0,26.0,San Antonio,TX,5000.0,5,5000000000.0,1,0,0,0,0,0,0,0,1,1
4.1,73.0,0.0,San Antonio,TX,200.0,1,1.0,1,0,0,0,0,1,0,0,0,1
3.9,73.0,41.0,San Antonio,TX,10000.0,10,10000000000.0,0,0,1,1,1,0,0,0,1,1
4.2,73.0,22.0,San Antonio,TX,500.0,500,500000000.0,1,0,0,0,1,0,1,0,0,1
3.6,73.0,60.0,San Antonio,TX,10000.0,10,10000000000.0,1,0,0,0,0,1,1,0,0,1
5.0,73.0,4.0,San Antonio,TX,200.0,1,1.0,1,0,0,0,1,0,0,0,0,1
5.0,73.0,13.0,San Antonio,TX,200.0,100,100000000.0,0,0,0,1,1,0,0,0,1,1
3.6,73.0,30.0,San Antonio,TX,5000.0,1,1.0,0,0,0,1,0,0,0,0,0,1
3.1,73.0,47.0,San Antonio,TX,5000.0,1,1000000000.0,1,0,0,1,1,0,0,0,0,1
3.4,73.0,11.0,San Antonio,TX,1000.0,1,1.0,0,0,0,1,0,0,0,0,1,1
4.5,73.0,5.0,San Antonio,TX,50.0,1,1.0,1,0,0,1,1,0,0,0,1,1
3.5,73.0,32.0,San Antonio,TX,200.0,50,50000000.0,1,0,0,1,1,0,0,0,1,1
3.1,73.0,25.0,San Antonio,TX,500.0,50,50000000.0,0,0,0,0,0,0,0,0,1,1
4.0,73.0,60.0,San Antonio,TX,5000.0,500,500000000.0,1,0,0,1,0,1,0,0,1,1
3.6,73.0,99.0,San Antonio,TX,10000.0,10,10000000000.0,1,0,0,1,0,1,1,0,0,1
4.0,73.0,17.0,San Antonio,TX,1000.0,100,100000000.0,1,0,0,1,1,0,1,0,0,1
3.4,73.0,0.0,San Antonio,TX,1000.0,1,1.0,0,0,0,0,0,0,0,0,0,1
3.9,73.0,0.0,San Antonio,TX,50.0,5,5000000.0,1,0,0,1,1,1,0,0,1,1
3.6,73.0,99.0,San Antonio,TX,10000.0,10,10000000000.0,0,0,0,1,0,1,0,0,0,1
4.0,73.0,11.0,San Antonio,TX,1000.0,100,100000000.0,0,0,0,0,0,0,0,0,0,1
4.2,73.0,19.0,San Antonio,TX,50.0,25,25000000.0,0,0,0,0,0,0,0,0,0,1
3.9,73.0,32.0,San Antonio,TX,10000.0,10,10000000000.0,0,0,0,0,0,0,0,0,0,1
0.0,73.0,0.0,San Antonio,TX,1.0,1,1.0,1,0,0,1,0,1,1,0,1,1
4.9,73.0,0.0,San Antonio,TX,50.0,1,1.0,1,0,0,0,0,0,0,0,0,1
3.6,73.0,99.0,San Antonio,TX,10000.0,10,10000000000.0,1,0,0,1,0,1,0,0,0,1
3.5,73.0,21.0,San Antonio,TX,10000.0,2,2000000000.0,1,0,0,0,0,0,0,0,0,1
4.3,73.0,4.0,San Antonio,TX,500.0,1,1.0,1,0,0,1,1,0,0,0,1,1
3.8,73.0,26.0,San Antonio,TX,5000.0,5,5000000000.0,0,0,0,0,0,0,1,0,1,1
3.6,107.0,99.0,San Antonio,TX,10000.0,10,10000000000.0,0,0,0,1,0,1,1,0,0,1
4.5,107.0,13.0,San Antonio,TX,200.0,5,5000000.0,1,0,0,0,0,0,0,0,0,1
3.8,107.0,18.0,San Antonio,TX,1000.0,50,50000000.0,1,0,0,1,1,1,0,0,1,1
3.8,107.0,26.0,San Antonio,TX,5000.0,5,5000000000.0,1,0,0,0,0,0,0,0,1,1
3.0,107.0,0.0,San Antonio,TX,50.0,5,5000000.0,0,0,0,0,1,1,1,0,0,1
4.1,107.0,74.0,San Antonio,TX,5000.0,1,1000000000.0,0,0,0,1,0,0,0,0,1,1
4.3,107.0,116.0,San Antonio,TX,10000.0,10,10000000000.0,0,0,0,0,0,0,0,0,1,1
2.5,107.0,0.0,San Antonio,TX,200.0,1,1.0,1,0,0,1,0,0,0,0,1,1
0.0,107.0,6.0,San Antonio,TX,50.0,1,1.0,1,0,0,1,0,1,0,0,1,1
4.1,107.0,74.0,San Antonio,TX,5000.0,1,1000000000.0,1,1,0,0,0,1,0,0,1,1
0.0,107.0,0.0,San Antonio,TX,1.0,1,1.0,1,0,0,1,0,0,1,0,1,1
4.0,107.0,17.0,San Antonio,TX,1000.0,100,100000000.0,1,0,0,1,1,0,1,0,0,1
0.0,107.0,0.0,San Antonio,TX,1.0,1,1.0,1,0,0,1,0,0,1,0,0,1
3.9,107.0,19.0,San Antonio,TX,1000.0,500,500000000.0,0,0,0,0,0,0,0,0,0,1
2.5,107.0,0.0,San Antonio,TX,50.0,1,1000000.0,1,0,0,0,1,0,0,0,0,1
0.0,107.0,0.0,San Antonio,TX,1.0,1,1.0,1,0,0,1,0,1,1,0,0,1
4.1,107.0,74.0,San Antonio,TX,5000.0,1,1000000000.0,1,1,0,0,0,0,0,0,0,1
2.9,107.0,0.0,San Antonio,TX,500.0,1,1.0,1,0,0,1,1,1,0,0,1,1
3.4,107.0,3.0,San Antonio,TX,10000.0,1,1.0,0,0,0,0,0,0,0,0,0,1
0.0,107.0,0.0,San Antonio,TX,1.0,1,1.0,0,0,0,0,0,0,0,0,0,1
3.6,107.0,60.0,San Antonio,TX,10000.0,10,10000000000.0,0,0,0,0,0,0,0,0,0,1
3.4,107.0,0.0,San Antonio,TX,1000.0,1,1.0,0,0,0,1,0,0,0,0,1,1
3.7,107.0,10.0,San Antonio,TX,10000.0,10,10000000000.0,0,0,0,1,0,0,0,0,1,1
3.3,107.0,26.0,San Antonio,TX,500.0,100,100000000.0,1,0,0,1,1,0,0,0,1,1
3.5,107.0,24.0,San Antonio,TX,200.0,25,25000000.0,1,0,0,0,0,0,0,0,0,1
3.1,107.0,8.0,San Antonio,TX,500.0,500,500000000.0,0,0,0,1,0,1,0,0,0,1
3.2,107.0,49.0,San Antonio,TX,10000.0,10,10000000000.0,1,0,0,1,1,1,0,0,1,1
4.0,107.0,22.0,San Antonio,TX,1000.0,100,100000000.0,0,0,0,0,0,0,0,0,0,1
4.5,107.0,5.0,San Antonio,TX,50.0,1,1.0,1,0,1,1,1,1,0,0,1,1
3.0,107.0,0.0,San Antonio,TX,200.0,1,1.0,1,0,0,0,0,0,0,0,0,1
4.2,118.5,19.0,San Antonio,TX,50.0,25,25000000.0,0,0,0,0,0,0,0,0,0,1
3.5,118.5,30.0,San Antonio,TX,10000.0,10,10000000000.0,0,0,0,0,0,0,0,0,1,1
3.2,118.5,25.0,San Antonio,TX,10000.0,1,1000000000.0,0,0,0,0,0,0,0,0,0,1
4.1,118.5,7.0,San Antonio,TX,1000.0,1,1.0,0,0,0,0,0,0,0,0,1,1
4.1,118.5,74.0,San Antonio,TX,5000.0,1,1000000000.0,0,0,0,0,0,0,0,0,0,1
4.3,118.5,116.0,San Antonio,TX,10000.0,10,10000000000.0,1,0,0,1,1,0,0,0,0,1
0.0,118.5,0.0,San Antonio,TX,1.0,1,1.0,1,0,0,0,0,0,1,0,1,1
3.8,118.5,21.0,San Antonio,TX,5000.0,5,5000000000.0,0,0,0,0,0,1,0,0,0,1
4.7,118.5,14.0,San Antonio,TX,200.0,1,1.0,1,0,0,0,0,0,0,0,0,1
3.5,118.5,52.0,San Antonio,TX,10000.0,10,10000000000.0,0,0,0,0,0,0,0,0,0,1
0.0,118.5,0.0,San Antonio,TX,1.0,1,1.0,0,0,0,0,0,0,0,0,0,1
3.6,118.5,99.0,San Antonio,TX,10000.0,10,10000000000.0,1,0,0,1,0,1,0,0,0,1
4.1,118.5,74.0,San Antonio,TX,5000.0,1,1000000000.0,1,0,0,0,0,0,0,0,0,1
0.0,118.5,0.0,San Antonio,TX,1.0,1,1.0,0,0,0,1,1,0,1,0,0,1
3.5,118.5,0.0,San Antonio,TX,500.0,1,1.0,0,0,0,0,0,0,0,0,0,1
3.3,118.5,44.0,San Antonio,TX,10000.0,10,10000000000.0,0,0,0,0,0,0,0,0,1,1
3.4,118.5,26.0,San Antonio,TX,10000.0,1,1.0,0,0,0,0,0,0,0,0,1,1
4.1,118.5,74.0,San Antonio,TX,5000.0,1,1000000000.0,1,0,0,0,0,0,0,0,0,1
3.7,118.5,55.0,San Antonio,TX,10000.0,5,5000000000.0,0,0,0,0,0,0,0,0,0,1
3.4,118.5,26.0,San Antonio,TX,10000.0,1,1.0,0,0,0,0,0,0,0,0,0,1
3.0,118.5,0.0,San Antonio,TX,50.0,5,5000000.0,0,0,0,1,0,0,0,0,0,1
4.1,118.5,74.0,San Antonio,TX,5000.0,1,1000000000.0,1,1,0,0,0,1,0,0,0,1
3.3,118.5,0.0,San Antonio,TX,500.0,1,1000000.0,0,0,0,0,0,0,0,0,0,1
4.0,118.5,22.0,San Antonio,TX,1000.0,100,100000000.0,0,0,0,0,0,0,0,0,0,1
0.0,118.5,6.0,San Antonio,TX,50.0,1,1.0,0,0,0,1,0,0,0,0,1,1
4.1,118.5,74.0,San Antonio,TX,5000.0,1,1000000000.0,1,1,0,0,0,0,0,0,0,1
3.4,118.5,26.0,San Antonio,TX,10000.0,1,1.0,0,0,0,0,0,0,0,0,0,1
3.9,118.5,0.0,San Antonio,TX,50.0,5,5000000.0,0,0,0,0,0,0,0,0,0,1
0.0,118.5,0.0,San Antonio,TX,1.0,1,1.0,0,0,0,0,0,0,0,0,0,1
4.2,118.5,74.0,Lackland AFB,TX,10000.0,10,10000000000.0,0,0,0,0,0,1,0,0,0,1
4.1,71.5,74.0,San Antonio,TX,5000.0,1,1000000000.0,1,1,0,0,0,0,0,0,0,1
0.0,71.5,0.0,San Antonio,TX,1.0,1,1.0,0,0,0,0,0,0,0,0,0,1
2.8,71.5,20.0,San Antonio,TX,5000.0,500,500000000.0,0,0,0,0,0,0,0,0,1,1
0.0,71.5,0.0,San Antonio,TX,1.0,1,1.0,1,0,0,1,1,0,0,0,1,1
0.0,71.5,0.0,San Antonio,TX,50.0,1,1.0,0,0,0,0,0,0,0,0,1,1
3.5,71.5,52.0,San Antonio,TX,10000.0,10,10000000000.0,0,0,0,0,0,0,0,0,0,1
0.0,71.5,0.0,San Antonio,TX,1.0,1,1.0,0,0,0,1,0,1,0,0,0,1
3.0,71.5,0.0,San Antonio,TX,50.0,5,5000000.0,1,0,0,0,1,1,1,0,0,1
3.4,71.5,15.0,San Antonio,TX,200.0,10,10000000.0,0,0,0,0,0,0,0,0,1,1
0.0,71.5,0.0,San Antonio,TX,1.0,1,1.0,1,0,0,1,0,1,0,0,0,1
3.6,71.5,0.0,Fort Sam Houston,TX,1000.0,1,1.0,0,0,0,0,0,0,0,0,1,1
3.6,71.5,0.0,San Antonio,TX,5000.0,1,1.0,1,0,0,0,1,0,0,0,0,1
3.3,71.5,16.0,San Antonio,TX,200.0,1,1.0,1,0,0,1,0,0,0,0,0,1
3.8,71.5,47.0,San Antonio,TX,1000.0,1,1.0,0,0,0,0,0,0,0,0,1,1
0.0,71.5,0.0,San Antonio,TX,1.0,1,1.0,0,0,1,0,0,0,1,0,0,1
4.0,71.5,60.0,San Antonio,TX,5000.0,500,500000000.0,1,0,0,1,1,1,0,0,1,1
4.2,71.5,14.0,San Antonio,TX,500.0,1,1.0,0,0,0,0,0,0,0,0,0,1
4.3,71.5,116.0,San Antonio,TX,10000.0,10,10000000000.0,1,0,0,1,0,1,0,0,1,1
4.1,71.5,74.0,San Antonio,TX,5000.0,1,1000000000.0,0,0,0,0,0,0,0,0,0,1
